order_id,order_date,customer_id,total_price,product_id
7507,6/27/2024,8283,3610.44,#N/A
12533,4/16/2024,4621,279.8,1178
5995,1/9/2024,3297,3013.22,#N/A
7178,3/26/2024,5976,3447.06,#N/A
5877,1/8/2024,9729,281.91,#N/A
12329,10/28/2024,9452,4122.12,918
11064,12/24/2023,2977,1318.92,#N/A
14876,9/12/2024,75,179.66,69
9715,9/8/2024,2435,4430.98,#N/A
14293,2/1/2024,9910,3753.8,1667
11031,5/30/2024,4862,2800.12,#N/A
5383,8/28/2024,9470,3120.16,#N/A
10070,7/15/2024,6330,417.25,#N/A
3509,3/1/2024,5180,362.94,#N/A
9509,12/27/2023,2260,1596.48,#N/A
14574,8/22/2024,9994,483.57,1292
7872,5/19/2024,2864,657.58,#N/A
12321,7/28/2024,8713,757.49,1477
8424,6/18/2024,8213,2291.94,#N/A
11187,12/28/2023,369,251.12,#N/A
8777,1/7/2024,672,1586.72,#N/A
8882,8/30/2024,3397,756.46,#N/A
13294,7/6/2024,3073,3725.64,349
7614,11/20/2023,6299,8916.23,#N/A
6705,8/10/2024,6356,337.03,#N/A
6164,1/7/2024,7258,2750.1,#N/A
6804,3/19/2024,8288,3772.2,#N/A
3034,1/16/2024,2229,1414.8,#N/A
7565,7/7/2024,6115,7883.36,#N/A
11495,12/8/2023,2732,8475,#N/A
2547,6/26/2024,3930,5759.46,#N/A
14712,9/9/2024,8561,6013.49,469
14312,5/30/2024,3001,441.66,1339
12222,12/18/2023,9861,4604.14,52
8914,9/18/2024,4958,4853.62,#N/A
534,9/8/2024,2078,6586.34,#N/A
9618,6/14/2024,4115,359.13,#N/A
13080,10/28/2024,813,3696.8,930
5827,11/22/2023,6190,3809.05,#N/A
5565,5/25/2024,6175,1146.2,#N/A
9190,4/25/2024,9674,221.3,#N/A
1649,11/10/2023,5606,5215,#N/A
5737,5/4/2024,3336,5810.34,#N/A
4468,12/17/2023,624,3268.7,#N/A
4850,4/17/2024,7805,1710.63,#N/A
11040,10/27/2024,9888,1860.16,#N/A
11258,9/14/2024,2056,1605.93,#N/A
14313,12/26/2023,2140,601.1,1680
10425,12/2/2023,7581,475.95,#N/A
5947,2/12/2024,9278,3128.76,#N/A
5268,4/19/2024,3982,356.96,#N/A
6307,6/6/2024,1550,2513.13,#N/A
79,2/7/2024,7099,153.82,#N/A
9598,8/21/2024,4493,4811.42,#N/A
4639,2/8/2024,9449,2703.22,#N/A
14168,5/12/2024,4413,3819.42,1560
9446,11/29/2023,7881,6585.09,#N/A
13261,4/20/2024,8318,1902.03,1410
1234,7/31/2024,8347,3291.61,#N/A
13797,1/20/2024,4275,657.12,476
6719,9/1/2024,295,346.8,#N/A
1357,10/7/2024,2895,3312.64,#N/A
416,5/18/2024,1958,2191.89,#N/A
5470,6/13/2024,5870,3017.49,#N/A
11971,7/26/2024,8540,7914.36,1980
13129,6/8/2024,8107,270.56,1344
14899,11/21/2023,1069,165.78,1816
13758,8/3/2024,7602,4513.1,1253
992,2/12/2024,9712,5844.46,#N/A
824,11/23/2023,1036,3288.7,#N/A
6078,2/24/2024,5987,629.58,#N/A
9216,11/10/2023,7544,1044.08,#N/A
10010,8/18/2024,1107,2296.86,#N/A
1825,5/25/2024,8482,1722.96,#N/A
304,12/21/2023,9339,6275.29,#N/A
10083,7/23/2024,1922,1678.9,#N/A
9502,3/27/2024,1679,2454.16,#N/A
1202,7/31/2024,8194,1464.92,#N/A
2091,3/19/2024,4437,225.53,#N/A
9584,6/8/2024,8897,8149.2,#N/A
2746,6/20/2024,2496,1922.12,#N/A
748,9/17/2024,209,960.34,#N/A
12104,2/4/2024,8516,2043.16,1677
9117,2/20/2024,3731,5885.16,#N/A
13888,3/14/2024,5596,4018.07,588
9460,8/21/2024,4229,375.44,#N/A
2820,6/15/2024,2814,7037.71,#N/A
7091,2/14/2024,6045,600.4,#N/A
11008,4/17/2024,7139,868,#N/A
7090,4/27/2024,1750,1790.61,#N/A
862,1/10/2024,5381,483.14,#N/A
312,11/21/2023,7278,731.22,#N/A
6247,8/22/2024,4005,6421.72,#N/A
6191,4/1/2024,1576,995.88,#N/A
4642,1/12/2024,5427,947.02,#N/A
9010,5/3/2024,5962,1620.96,#N/A
8984,3/5/2024,8926,5713.08,#N/A
6293,11/14/2023,3931,1594.1,#N/A
7838,9/8/2024,2639,1221.08,#N/A
1994,4/13/2024,4660,1249.18,#N/A
1781,10/18/2024,1522,401.87,#N/A
3744,3/1/2024,6497,1075.67,#N/A
9470,4/4/2024,7071,308.92,#N/A
11429,3/17/2024,7034,3626.7,#N/A
4581,5/19/2024,4342,258.28,#N/A
12271,3/3/2024,7755,770.78,1164
7256,12/16/2023,6277,4170.24,#N/A
14181,9/2/2024,6308,1849.74,1651
11604,8/23/2024,5059,1723.64,#N/A
2337,2/19/2024,8604,527.34,#N/A
3811,9/17/2024,7822,771.98,#N/A
1483,11/1/2024,8769,3911.14,#N/A
12218,9/12/2024,6755,7870.27,507
6082,7/30/2024,3814,1408.98,#N/A
380,9/25/2024,7563,632.39,#N/A
3862,3/1/2024,2628,4681.7,#N/A
9284,12/16/2023,6275,2334.92,#N/A
12560,7/1/2024,4960,5084.16,1650
1599,1/12/2024,6245,2637.91,#N/A
1174,1/18/2024,5409,1217.6,#N/A
1641,5/3/2024,6140,1636.51,#N/A
2283,10/23/2024,7745,1059.14,#N/A
4806,6/13/2024,9873,222.15,#N/A
13213,2/22/2024,2519,644.6,1471
3339,12/5/2023,7588,4771.45,#N/A
6884,7/25/2024,9170,5327.41,#N/A
1601,7/9/2024,7753,3960.06,#N/A
1730,8/28/2024,9868,1759.11,#N/A
12017,3/26/2024,8447,3017.64,187
4615,2/3/2024,1301,199.9,#N/A
5317,9/17/2024,29,1974.45,#N/A
4537,3/8/2024,9833,528.83,#N/A
6366,4/14/2024,5624,991.87,#N/A
6231,2/15/2024,8202,1014.57,#N/A
9000,10/21/2024,82,1452.78,#N/A
5872,10/18/2024,637,2934.8,#N/A
14001,8/13/2024,5711,421.04,925
3122,2/21/2024,7888,1643.8,#N/A
6790,6/29/2024,4062,1633.95,#N/A
8290,5/10/2024,8019,102.06,#N/A
9458,4/12/2024,8621,369.23,#N/A
9631,6/9/2024,573,1111.76,#N/A
1150,12/4/2023,192,1401.8,#N/A
14889,3/10/2024,5773,4556.86,856
3789,12/24/2023,9727,1688.54,#N/A
4679,3/3/2024,5995,2081.91,#N/A
7942,3/16/2024,872,4208.33,#N/A
4087,2/18/2024,955,1785.66,#N/A
8032,3/7/2024,5392,542.36,#N/A
7315,8/5/2024,3523,1573.1,#N/A
538,2/24/2024,8894,2655.61,#N/A
10935,1/20/2024,3514,704.65,#N/A
14187,9/1/2024,9903,624.57,1758
462,10/24/2024,6227,672.94,#N/A
7273,1/2/2024,8009,1272.56,#N/A
12811,1/5/2024,4587,474.98,349
7671,2/23/2024,4700,2649.91,#N/A
3158,11/17/2023,1212,5915.83,#N/A
11255,1/10/2024,721,2766.9,#N/A
1308,3/30/2024,5823,2266.2,#N/A
4391,12/10/2023,8725,3631,#N/A
9381,11/9/2023,4750,1882.3,#N/A
7772,6/24/2024,235,309.48,#N/A
10662,3/14/2024,7695,450.28,#N/A
10718,1/17/2024,6581,6968.97,#N/A
222,11/21/2023,2760,5392.92,#N/A
6928,2/7/2024,7356,442.06,#N/A
4721,3/2/2024,6755,2665.84,#N/A
791,7/5/2024,1924,1518.18,#N/A
7116,3/20/2024,7568,1685.4,#N/A
2159,6/12/2024,3274,1066.36,#N/A
13066,6/30/2024,1460,1137.71,1846
7182,7/6/2024,7977,3382.43,#N/A
11014,7/19/2024,893,1770.83,#N/A
11231,6/16/2024,7327,1388.46,#N/A
12937,4/19/2024,8615,1866.72,1985
10029,9/8/2024,5264,964.52,#N/A
6214,8/5/2024,412,538.52,#N/A
11527,4/13/2024,987,3726.7,#N/A
3142,1/5/2024,4050,3596.21,#N/A
6485,8/28/2024,79,401.46,#N/A
13521,8/25/2024,9130,1512.66,864
1112,3/26/2024,481,1187.74,#N/A
1391,2/20/2024,7940,3532.37,#N/A
5190,1/6/2024,6248,5657.64,#N/A
11379,5/1/2024,2538,6050.93,#N/A
11918,9/26/2024,5857,707.86,#N/A
14715,3/9/2024,4584,2828.96,62
1614,8/26/2024,997,3978.4,#N/A
4335,5/28/2024,2728,7797.3,#N/A
2816,10/15/2024,8406,2392.01,#N/A
6426,9/12/2024,3183,4077.47,#N/A
9877,9/10/2024,3777,1943.68,#N/A
2267,3/23/2024,116,1593.44,#N/A
4612,9/20/2024,8449,6389.9,#N/A
5218,8/2/2024,3416,4924.96,#N/A
6892,6/23/2024,3942,2196.32,#N/A
6179,6/15/2024,6240,1365.31,#N/A
6934,9/15/2024,4130,3126,#N/A
3151,6/22/2024,1622,8678.01,#N/A
8709,11/27/2023,1070,2720.38,#N/A
3763,3/22/2024,8196,1989.41,#N/A
10171,3/6/2024,8885,2124.94,#N/A
11105,3/24/2024,5629,4982.34,#N/A
2316,1/21/2024,4079,2515.86,#N/A
10410,2/4/2024,3142,2195.13,#N/A
8168,5/11/2024,7154,9106.6,#N/A
13733,10/26/2024,3798,2820.8,1012
6831,5/24/2024,7201,1921.08,#N/A
8605,8/17/2024,2057,4984.96,#N/A
13038,9/20/2024,4126,2770.82,887
6563,5/18/2024,1165,6565.26,#N/A
14638,2/8/2024,1052,2485.13,742
4592,10/4/2024,6279,6144.35,#N/A
4574,10/9/2024,4842,1337.52,#N/A
10713,2/23/2024,5271,2660.49,#N/A
6866,11/29/2023,4889,1569.54,#N/A
7528,8/19/2024,86,462.82,#N/A
7667,6/11/2024,4788,5792.52,#N/A
4366,5/29/2024,3827,2754.58,#N/A
7269,9/30/2024,257,5923.57,#N/A
13036,12/3/2023,866,3892.9,1237
10222,1/7/2024,2926,699.44,#N/A
1739,6/27/2024,1500,1158.02,#N/A
9047,2/17/2024,772,480.49,#N/A
12754,7/13/2024,9652,2790.29,1923
11287,4/11/2024,7242,303.7,#N/A
2418,2/17/2024,3234,976.47,#N/A
10403,2/18/2024,5868,1954.59,#N/A
12986,12/3/2023,488,3929.3,830
2405,2/20/2024,5319,464.79,#N/A
8167,4/1/2024,1480,492.46,#N/A
14235,3/17/2024,2727,727.98,1825
9866,10/4/2024,8542,1461.62,#N/A
2744,11/3/2024,9426,408.36,#N/A
12171,1/27/2024,5809,4516.56,1434
3626,6/8/2024,5857,2085.74,#N/A
14372,11/27/2023,1405,4198.8,936
7222,6/3/2024,7413,1967.08,#N/A
2079,3/6/2024,3842,5276.89,#N/A
12169,8/26/2024,5952,9638.3,1658
9113,7/31/2024,691,523.18,#N/A
1852,8/3/2024,2093,3232.52,#N/A
5059,9/10/2024,1308,2812.29,#N/A
13829,3/20/2024,9120,613.9,708
13773,7/11/2024,856,3109.56,1996
1829,10/15/2024,1538,2163.58,#N/A
14268,11/7/2023,1180,2228.43,1005
12437,9/26/2024,7873,8715.87,195
8945,10/23/2024,4065,179.89,#N/A
11650,8/6/2024,5523,3114.52,#N/A
10748,3/29/2024,4681,894.46,#N/A
6449,1/15/2024,5441,5122.14,#N/A
6862,12/21/2023,9924,4747.76,#N/A
6647,2/1/2024,8336,919.12,#N/A
8868,10/13/2024,3681,278.57,#N/A
6372,8/16/2024,3901,1663.62,#N/A
1064,4/11/2024,3708,1983.58,#N/A
2815,10/19/2024,686,4389.6,#N/A
4123,5/22/2024,5549,3422.62,#N/A
6200,9/14/2024,2890,293.26,#N/A
12958,7/7/2024,6791,366.93,1460
12807,6/21/2024,1781,2150.67,1196
7229,11/2/2024,6571,4140.23,#N/A
7886,4/19/2024,8631,1004.38,#N/A
840,12/24/2023,3828,558.78,#N/A
8874,2/23/2024,7519,2160.36,#N/A
11911,2/7/2024,2932,4068.18,#N/A
10024,12/6/2023,2772,2565.65,#N/A
9351,1/27/2024,4055,1007.64,#N/A
13003,7/1/2024,9683,1437.38,1563
10299,4/10/2024,343,7565.6,#N/A
10740,9/1/2024,8139,4849.68,#N/A
6170,7/22/2024,8740,426.64,#N/A
6994,2/12/2024,7421,1561.06,#N/A
14315,4/8/2024,228,2424.6,299
343,4/18/2024,8831,807.98,#N/A
13515,4/17/2024,7901,5286.66,965
4323,5/23/2024,1327,1931.66,#N/A
2564,12/13/2023,4600,3641.24,#N/A
9767,1/15/2024,2661,1903.32,#N/A
11280,4/20/2024,7660,114.34,#N/A
7406,1/10/2024,6545,5359.43,#N/A
509,4/4/2024,7911,204.45,#N/A
4773,8/31/2024,6885,590.42,#N/A
10312,6/13/2024,9295,1161.55,#N/A
5244,11/16/2023,164,1246.64,#N/A
11401,4/29/2024,139,1846.9,#N/A
95,8/20/2024,443,4322.6,#N/A
6758,7/6/2024,8827,723.7,#N/A
7660,11/1/2024,8861,6366.38,#N/A
8662,12/17/2023,6109,155.6,#N/A
13428,5/5/2024,4450,4588.48,1963
6435,10/2/2024,5847,6419.57,#N/A
7171,5/15/2024,9460,803.55,#N/A
9189,10/24/2024,1484,961.82,#N/A
1787,4/12/2024,6876,3472.58,#N/A
13263,8/16/2024,9357,1501.36,1916
12462,5/18/2024,5891,1003.19,1637
3343,11/3/2024,1632,2915.8,#N/A
4291,1/21/2024,2538,9468.1,#N/A
4832,5/24/2024,3470,3395.12,#N/A
8761,5/10/2024,6375,3925.6,#N/A
6436,4/9/2024,379,5782.34,#N/A
4830,5/16/2024,6105,772.3,#N/A
3129,12/11/2023,6778,4869.76,#N/A
193,10/31/2024,4164,5417.42,#N/A
14040,3/31/2024,1264,3531.38,468
10581,4/2/2024,3867,379.08,#N/A
9286,3/13/2024,6417,6929.6,#N/A
8381,9/5/2024,2064,101.68,#N/A
5785,2/15/2024,6665,596.17,#N/A
12295,3/9/2024,2817,1627.48,843
11651,1/29/2024,5025,5162.1,#N/A
13199,3/28/2024,2482,6440.41,1088
7248,6/20/2024,6929,2482.58,#N/A
6346,10/1/2024,1791,359.92,#N/A
7014,4/9/2024,1899,656.71,#N/A
1782,10/16/2024,9877,2119.96,#N/A
8952,1/8/2024,9983,1592.96,#N/A
11656,7/5/2024,3709,7697.39,#N/A
887,8/8/2024,4789,2005.18,#N/A
7558,5/7/2024,5129,1193.86,#N/A
11319,6/2/2024,6960,1184.99,#N/A
9167,1/16/2024,1721,1016.08,#N/A
13699,8/18/2024,3913,2331.12,1062
2778,1/18/2024,736,405.82,#N/A
5395,5/2/2024,4107,1282.46,#N/A
6839,6/10/2024,5541,7652.96,#N/A
11578,4/23/2024,1515,2020.34,#N/A
12380,1/25/2024,6348,5952.49,679
11770,3/24/2024,3301,1853.67,#N/A
3466,7/3/2024,2259,1029.79,#N/A
586,3/22/2024,8359,2695.8,#N/A
1172,12/30/2023,1382,9854.08,#N/A
5325,7/10/2024,8306,935.9,#N/A
6554,9/19/2024,9252,4892.17,#N/A
14158,7/21/2024,3442,625.45,778
13777,10/13/2024,4603,3959.44,220
9630,11/5/2023,4984,567.52,#N/A
6199,3/28/2024,5660,3670.14,#N/A
4994,7/17/2024,397,828.74,#N/A
3755,2/13/2024,6551,3657.18,#N/A
888,3/21/2024,2791,5149.49,#N/A
12511,1/3/2024,2363,7663.7,835
7915,5/2/2024,7853,6735.56,#N/A
2281,3/14/2024,339,1220.91,#N/A
10022,10/22/2024,7403,803.58,#N/A
14056,8/26/2024,4717,1328.65,928
493,7/5/2024,9810,1167.32,#N/A
11823,12/17/2023,9997,1646.66,#N/A
13924,1/31/2024,7445,9264.24,92
7476,1/28/2024,252,3181.3,#N/A
11701,6/21/2024,7044,2048.92,#N/A
14642,9/28/2024,7971,1213,1216
14054,3/1/2024,5743,838.98,788
9449,1/30/2024,6631,4556.07,#N/A
8976,10/31/2024,7195,704.33,#N/A
4638,2/28/2024,6162,900.96,#N/A
13623,3/10/2024,3569,6769.94,251
2914,1/22/2024,5668,1246.6,#N/A
13423,8/31/2024,1562,199.7,747
4092,6/8/2024,8473,7423.58,#N/A
12859,10/7/2024,5094,657.92,1545
2626,2/17/2024,1435,1712.56,#N/A
430,3/3/2024,6345,71,#N/A
8893,4/21/2024,9613,4986.72,#N/A
5755,5/14/2024,5316,1137.5,#N/A
2395,6/7/2024,4163,1542.25,#N/A
2335,11/12/2023,1818,1327.82,#N/A
1637,4/11/2024,2043,1568.17,#N/A
7072,2/26/2024,8560,2173.6,#N/A
1125,2/23/2024,4720,3330.32,#N/A
9392,3/16/2024,8245,719.08,#N/A
6955,5/12/2024,987,4118.9,#N/A
2166,6/22/2024,8977,7005.3,#N/A
13657,11/27/2023,3180,1845.16,1367
131,5/14/2024,9972,1705.91,#N/A
8548,9/30/2024,2388,9033.54,#N/A
11677,2/22/2024,7682,1641.93,#N/A
2918,10/28/2024,5134,2574.21,#N/A
12742,10/17/2024,3064,547.18,1584
212,8/11/2024,8708,197.14,#N/A
8064,5/31/2024,7109,3589.5,#N/A
2596,10/29/2024,7494,4580.3,#N/A
13795,5/13/2024,7225,6745.74,1422
5712,2/17/2024,1838,3437.93,#N/A
6123,3/16/2024,5896,794.31,#N/A
5797,9/11/2024,4581,3145.22,#N/A
3590,6/26/2024,622,5569.38,#N/A
1320,6/26/2024,1831,313.48,#N/A
13567,6/11/2024,2746,561.96,1595
35,4/2/2024,3964,1047.36,#N/A
6537,7/23/2024,7472,1921.44,#N/A
3562,9/13/2024,5202,3739.38,#N/A
529,9/2/2024,4376,5192.27,#N/A
531,8/18/2024,7408,1979.52,#N/A
1838,12/25/2023,910,2771.14,#N/A
9432,4/14/2024,6932,1979.2,#N/A
895,2/26/2024,64,4789.04,#N/A
3098,6/12/2024,8151,4820.38,#N/A
9308,6/17/2024,243,1112.7,#N/A
7991,12/25/2023,153,2067.2,#N/A
12656,3/30/2024,723,2120.76,1784
11956,8/31/2024,8946,924.36,#N/A
1877,3/26/2024,3288,3252.12,#N/A
1975,2/17/2024,9049,1923.72,#N/A
4846,4/26/2024,4666,3305.38,#N/A
5729,5/12/2024,8076,2291.24,#N/A
6330,2/3/2024,3072,404.52,#N/A
14541,11/14/2023,1594,6857.4,110
2961,2/10/2024,2058,886.07,#N/A
2948,4/17/2024,8935,983.82,#N/A
14572,4/4/2024,4420,1394.9,1865
787,2/25/2024,5349,87.84,#N/A
2971,9/10/2024,2898,2137.59,#N/A
4209,3/1/2024,617,2612.28,#N/A
6198,2/14/2024,3400,5468.5,#N/A
4899,7/20/2024,5686,158.78,#N/A
1628,3/13/2024,6249,7646.33,#N/A
5723,7/8/2024,5318,433.46,#N/A
11431,6/15/2024,4986,2239.8,#N/A
11184,12/10/2023,5210,986.43,#N/A
11177,10/11/2024,5453,5986.25,#N/A
10434,11/13/2023,698,8309.68,#N/A
7234,9/4/2024,9157,616.54,#N/A
1775,1/26/2024,3287,1165.86,#N/A
5582,1/27/2024,8005,4394.86,#N/A
9379,12/19/2023,3074,3349.2,#N/A
11713,1/28/2024,9140,4932.08,#N/A
14194,4/21/2024,1782,4089.84,240
1072,7/15/2024,7145,1018.19,#N/A
3090,8/6/2024,3692,1659.63,#N/A
939,4/15/2024,7229,7040.68,#N/A
9365,4/26/2024,7190,1920.11,#N/A
10202,7/26/2024,8506,4143.22,#N/A
629,8/26/2024,8514,831.08,#N/A
9061,7/23/2024,2858,6598.93,#N/A
1497,12/5/2023,5940,4415.17,#N/A
9223,9/12/2024,8848,179.22,#N/A
5487,8/31/2024,8678,2959.68,#N/A
2812,3/2/2024,9649,3782.54,#N/A
2950,10/24/2024,8462,371.83,#N/A
10193,11/1/2024,3462,1127.3,#N/A
1583,12/7/2023,9229,1235.18,#N/A
11052,3/19/2024,1411,436.8,#N/A
5523,6/3/2024,8590,205.7,#N/A
7217,5/10/2024,1757,4022.66,#N/A
10112,2/2/2024,4618,3473.8,#N/A
10711,4/2/2024,5369,168.7,#N/A
4690,10/4/2024,984,1568.7,#N/A
12183,3/23/2024,3251,7616.8,#N/A
2464,5/3/2024,2721,3198.48,#N/A
4703,9/2/2024,2725,1935.72,#N/A
5962,5/28/2024,5113,136.8,#N/A
12808,12/3/2023,4332,1398.32,1785
682,4/12/2024,9303,3145.58,#N/A
11455,12/5/2023,3830,2836.1,#N/A
4080,9/17/2024,2884,875.46,#N/A
13421,3/14/2024,6361,1449.73,901
290,5/8/2024,4944,1334.56,#N/A
5387,11/26/2023,8362,8216.71,#N/A
850,10/15/2024,1345,3613.74,#N/A
9532,11/17/2023,2935,2229.58,#N/A
12243,12/28/2023,171,210.3,#N/A
14061,12/31/2023,7283,1532.99,811
13796,6/21/2024,5873,373.27,218
5731,4/6/2024,4595,484.33,#N/A
8844,8/22/2024,5846,3526.7,#N/A
6034,10/27/2024,3962,5234.42,#N/A
3415,11/18/2023,3434,582.4,#N/A
5493,11/11/2023,3189,1736.96,#N/A
2263,4/14/2024,6153,204.53,#N/A
7484,5/15/2024,424,1169.12,#N/A
13378,4/19/2024,6021,1630.62,1358
3615,12/28/2023,5567,441.19,#N/A
14636,6/10/2024,4422,573.66,1054
1979,3/16/2024,3522,7001.6,#N/A
7937,12/31/2023,4357,7267.92,#N/A
3898,12/12/2023,6080,1564.15,#N/A
1724,3/17/2024,151,1273.2,#N/A
5715,2/18/2024,5023,1056.45,#N/A
1360,8/20/2024,5374,692.5,#N/A
14592,7/21/2024,3069,1194.54,378
5557,8/18/2024,2912,2055.24,#N/A
10113,4/24/2024,7895,793.46,#N/A
10321,10/23/2024,3562,4886.98,#N/A
11215,1/31/2024,7,3660.08,#N/A
13300,11/5/2023,2254,618.76,352
3751,2/22/2024,4642,335.8,#N/A
10719,6/3/2024,2309,742.04,#N/A
8279,3/31/2024,6735,1403.22,#N/A
5977,10/30/2024,9624,933.04,#N/A
9394,2/7/2024,7176,5266.48,#N/A
3678,10/17/2024,797,1447.51,#N/A
12640,2/20/2024,6396,950.9,1444
8531,10/7/2024,6361,4850.9,#N/A
12659,11/9/2023,9502,2681.08,1094
14778,9/29/2024,1556,8175.71,1637
804,6/25/2024,8481,729.92,#N/A
6272,2/28/2024,1121,365.14,#N/A
4969,3/10/2024,5246,1488.68,#N/A
7065,3/15/2024,4649,3827.55,#N/A
8635,8/30/2024,2969,409.12,#N/A
5767,12/28/2023,8699,759.59,#N/A
7940,8/2/2024,2360,9126.42,#N/A
12601,9/15/2024,8039,1119.34,82
11981,11/18/2023,3386,6065.75,#N/A
8249,6/26/2024,9909,517.88,#N/A
1309,1/22/2024,983,849.5,#N/A
10148,4/12/2024,9044,429.98,#N/A
10326,5/1/2024,578,4388.44,#N/A
457,8/29/2024,3521,2375.7,#N/A
891,6/24/2024,2217,487.4,#N/A
9621,12/8/2023,4916,1764.98,#N/A
9330,6/30/2024,4343,6607.24,#N/A
4837,7/25/2024,9363,1715.02,#N/A
522,6/3/2024,3911,4838.26,#N/A
14472,3/2/2024,1735,374.32,606
9074,2/28/2024,8713,176.5,#N/A
1151,1/9/2024,4667,3436.82,#N/A
12597,10/24/2024,6788,5409.89,42
5285,4/10/2024,3454,4739.7,#N/A
958,11/10/2023,8567,5842.1,#N/A
1512,12/23/2023,2356,3306.04,#N/A
10978,6/22/2024,5917,627.05,#N/A
4986,1/27/2024,3180,453.87,#N/A
542,3/2/2024,5975,1081.66,#N/A
12309,9/12/2024,4152,2217.65,#N/A
7743,7/29/2024,4664,7880.72,#N/A
4424,9/23/2024,9548,1794.34,#N/A
11476,1/3/2024,2128,7005.56,#N/A
251,12/15/2023,7596,1313.5,#N/A
12886,11/1/2024,4545,4118.35,1692
10695,8/25/2024,5204,3772.92,#N/A
6699,2/9/2024,7719,1012.16,#N/A
8079,2/25/2024,8845,3633.65,#N/A
8876,3/8/2024,7425,1837.5,#N/A
7753,2/3/2024,8187,1623.67,#N/A
2034,10/3/2024,1954,452.92,#N/A
7397,5/1/2024,7166,1120.42,#N/A
2386,5/2/2024,6644,3590.88,#N/A
3608,8/25/2024,4706,237.14,#N/A
8721,7/13/2024,3847,2505.8,#N/A
6347,5/20/2024,1615,548.5,#N/A
4473,7/31/2024,5376,2680.86,#N/A
4010,8/24/2024,2606,6876.44,#N/A
11549,6/19/2024,9439,158.39,#N/A
13748,2/5/2024,3109,562.03,993
13175,1/11/2024,2525,707.7,596
7706,1/11/2024,4699,6351.77,#N/A
14322,5/17/2024,404,2496.15,1361
9720,7/10/2024,6971,1662.56,#N/A
14402,9/16/2024,127,4175.02,245
10834,7/5/2024,601,1264.85,#N/A
6989,2/7/2024,5706,951.38,#N/A
10693,6/11/2024,3662,7561.48,#N/A
12863,4/24/2024,591,710.96,1759
13367,3/19/2024,9060,3079.4,1864
6707,3/30/2024,1541,631.4,#N/A
1290,9/30/2024,935,648.82,#N/A
1950,6/11/2024,1159,1269.44,#N/A
4241,9/8/2024,3489,3674.88,#N/A
11107,1/28/2024,9125,2067.4,#N/A
1024,12/6/2023,5490,988.12,#N/A
6168,4/16/2024,794,127.93,#N/A
13331,10/10/2024,9290,1727.16,1368
9764,7/20/2024,5213,590.01,#N/A
13450,8/18/2024,5290,3854.9,407
4746,11/18/2023,1256,3715.82,#N/A
13396,3/24/2024,2913,711.42,186
13761,7/1/2024,3820,1974.94,128
1711,10/17/2024,358,2525.2,#N/A
9233,9/29/2024,5623,2117.36,#N/A
14939,2/23/2024,4767,5528.01,362
10437,3/31/2024,6182,133.1,#N/A
13556,8/6/2024,9058,774.14,1904
12298,9/7/2024,5518,2399.12,#N/A
12193,10/2/2024,6716,229.88,#N/A
9321,7/20/2024,8558,1556.3,#N/A
8387,10/26/2024,2445,4717.2,#N/A
7603,2/24/2024,4496,492.12,#N/A
10897,2/6/2024,4426,486.7,#N/A
9912,7/28/2024,8741,812.22,#N/A
2795,8/26/2024,9172,3286.92,#N/A
96,7/11/2024,8916,5331.02,#N/A
8590,10/16/2024,4284,2442.2,#N/A
10195,11/28/2023,6255,1660.06,#N/A
3163,12/14/2023,4338,7185.9,#N/A
8781,6/27/2024,3629,2882.31,#N/A
4430,4/18/2024,2262,2153.73,#N/A
5167,3/15/2024,9487,3994.7,#N/A
12265,12/20/2023,788,4133.46,#N/A
6637,10/31/2024,5301,450.98,#N/A
12662,12/15/2023,5775,6857.1,624
2608,6/15/2024,2515,5055.32,#N/A
7847,7/31/2024,9801,1116.94,#N/A
14250,7/12/2024,1133,1616.1,446
4793,8/29/2024,2720,6070.66,#N/A
11377,7/30/2024,6667,1158.8,#N/A
12147,5/17/2024,5964,4186.42,#N/A
10302,7/23/2024,1534,5667.64,#N/A
175,8/10/2024,6211,9825.56,#N/A
8163,11/17/2023,3741,2739.71,#N/A
12721,4/22/2024,192,173.13,1707
7163,9/2/2024,4244,403.39,#N/A
2480,4/25/2024,4760,6836.64,#N/A
12495,1/6/2024,9843,3002.96,1253
3365,7/17/2024,640,3605.38,#N/A
2814,2/25/2024,1797,681.66,#N/A
4528,3/30/2024,3211,4475.79,#N/A
3936,8/21/2024,5153,3174.3,#N/A
1894,10/13/2024,8173,7844.38,#N/A
5274,10/2/2024,2353,686.82,#N/A
3086,1/11/2024,2497,662.95,#N/A
3658,6/9/2024,4094,7272.7,#N/A
1405,2/13/2024,5949,719.79,#N/A
5357,11/14/2023,5781,2349.56,#N/A
7610,4/17/2024,3950,1826.34,#N/A
14144,2/12/2024,6764,8003.36,1866
9273,2/19/2024,2679,1109.27,#N/A
10994,11/11/2023,790,5547.89,#N/A
10426,1/8/2024,8309,2853.39,#N/A
6408,10/10/2024,8185,1690.72,#N/A
4494,7/30/2024,9327,1656.54,#N/A
912,7/3/2024,5093,415.3,#N/A
11033,12/21/2023,3482,4739.09,#N/A
7570,7/13/2024,4696,2553.77,#N/A
2995,2/5/2024,3552,514.9,#N/A
364,5/31/2024,9478,2526.58,#N/A
9688,3/30/2024,5160,1769.18,#N/A
13118,6/18/2024,1766,1519.78,531
13243,10/9/2024,250,86.02,60
